#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
393000,-277180.7646484375,310.69203305888044,265
393100,-277046.59130859375,309.9909978257324,265
393200,-277418.14453125,313.16831834290906,265
393300,-277167.6572265625,313.2435381122448,265
393400,-277032.0859375,312.5380929157543,265
393500,-277117.7080078125,312.1864849992954,265
393600,-276726.087890625,310.5746242023465,265
393700,-277108.4873046875,311.9864542924871,265
393800,-277141.578125,309.0492023530082,265
393900,-277233.9697265625,311.56665154709077,265
394000,-276687.302734375,306.30292259706107,265
394100,-277228.908203125,311.224454516223,265
394200,-277128.1181640625,308.18928602900485,265
394300,-277054.44140625,309.99528133061926,265
394400,-277172.0048828125,309.59732676168994,265
394500,-277259.693359375,308.77281292761853,265
394600,-277485.9111328125,312.40041997893985,265
394700,-277165.919921875,309.2160935605419,265
394800,-277725.828125,310.3149894504978,265
394900,-277294.0029296875,306.12000261763603,265
395000,-277793.765625,308.0041023241644,265
395100,-278450.1416015625,313.7753085545429,265
395200,-277502.265625,309.46260886150856,265
395300,-277323.1162109375,309.6556175792086,265
395400,-277459.3779296875,310.5532724968828,265
395500,-277477.625,309.1967025234114,265
395600,-277923.65625,309.7481841346447,265
395700,-277597.1142578125,308.29482572969914,265
395800,-277567.978515625,307.02604541817396,265
395900,-277902.1240234375,308.9048143991639,265
396000,-277648.046875,308.0126854460598,265
396100,-277778.009765625,307.93471499634063,265
396200,-277812.6669921875,309.16511008519404,265
396300,-277597.453125,308.38047195724863,265
396400,-278181.369140625,311.01940472610386,265
396500,-278029.337890625,312.4414831573428,265
396600,-277485.755859375,306.9038992132906,265
396700,-277454.4541015625,307.371909457479,265
396800,-277596.830078125,310.33763322406935,265
396900,-277423.212890625,309.80665135293674,265
397000,-277619.8955078125,311.066819222168,265
397100,-277768.6240234375,310.4830522044831,265
397200,-277915.5703125,310.8437056160793,265
397300,-277886.5517578125,312.70962964382875,265
397400,-277884.5703125,310.6059332198716,265
397500,-277459.4248046875,307.4560250380254,265
397600,-278111.7998046875,310.84272472180965,265
397700,-277691.78515625,307.23376889556346,265
397800,-277755.9150390625,312.12405123612126,265
397900,-277600.1064453125,308.54761775964585,265
398000,-277343.5634765625,310.0614370515366,265
398100,-277546.412109375,312.46311948388785,265
398200,-277771.6826171875,311.5388580151936,265
398300,-277661.947265625,311.2208358240801,265
398400,-277394.0859375,311.2366877111734,265
398500,-277751.34765625,310.7161752688012,265
398600,-277855.048828125,311.7437355040932,265
398700,-277781.9638671875,309.8922918801549,265
398800,-277863.0673828125,311.51781759132956,265
398900,-278075.921875,314.94876047788523,265
399000,-277461.083984375,310.5039599306435,265
399100,-278112.0234375,313.4888637672046,265
399200,-277313.431640625,307.42975642462136,265
399300,-277754.53515625,309.0804184110768,265
399400,-278091.2421875,311.7887659897167,265
399500,-277695.794921875,307.881376511695,265
399600,-277437.1171875,310.53709831075855,265
399700,-277148.95947265625,308.5866417816157,265
399800,-277421.125,311.10273333773284,265
399900,-277638.064453125,311.229347739881,265
400000,-277572.5439453125,310.3359531564815,265
400100,-277814.15625,313.63688914697747,265
400200,-277158.9775390625,310.23758780638406,265
400300,-277182.0703125,310.2381093630147,265
400400,-277120.2119140625,309.8676685015444,265
400500,-277381.328125,309.14520155988095,265
400600,-277499.0244140625,309.97450818357606,265
400700,-277327.9541015625,309.7753409603496,265
400800,-276841.4052734375,309.39785865601357,265
400900,-276762.9716796875,307.9974665773948,265
401000,-277127.9755859375,312.42410127600505,265
401100,-277297.1201171875,314.28630046815977,265
401200,-277125.7939453125,312.55729498598896,265
401300,-276602.7177734375,309.64189587718135,265
401400,-277071.974609375,311.3575330712847,265
401500,-277340.3427734375,313.0763305586439,265
401600,-277424.28515625,312.9034083905584,265
401700,-277169.6669921875,309.62246803584384,265
401800,-277356.4521484375,309.87444110806507,265
401900,-277176.3701171875,311.6072979108069,265
402000,-277149.17578125,311.79301386355917,265
402100,-277296.943359375,312.89542234151395,265
402200,-277460.4970703125,312.98711765790046,265
402300,-276847.4736328125,310.92119119006725,265
402400,-277006.4296875,307.59766209751524,265
402500,-277445.8662109375,308.8471042766743,265
402600,-277019.3642578125,306.68506840107136,265
402700,-277508.818359375,309.5958249624479,265
402800,-277711.6376953125,310.40707795200416,265
402900,-278311.6533203125,311.39238149622327,265
403000,-278247.2607421875,309.02783836732783,265
403100,-278278.8037109375,310.6803409137115,265
403200,-277941.328125,307.5595141784343,265
403300,-278068.98828125,306.47462174734085,265
403400,-278592.7607421875,308.71990556888414,265
403500,-278009.7919921875,305.9334174872353,265
403600,-278722.0009765625,311.28059481796635,265
403700,-277938.9375,306.53534423872384,265
403800,-277727.4677734375,306.80710886651457,265
403900,-277725.4501953125,306.8456205284711,265
404000,-278350.6982421875,308.6886569625986,265
404100,-277725.1943359375,305.6892530994241,265
404200,-278147.7978515625,309.20215959987627,265
404300,-278529.5068359375,312.15587680590653,265
404400,-278535.578125,310.90699380704035,265
404500,-278190.09375,310.53821482533215,265
404600,-278036.11328125,312.6739210948457,265
404700,-277863.740234375,311.61333351565725,265
404800,-278252.240234375,312.1913061880877,265
404900,-278465.6416015625,311.9544170095335,265
405000,-278436.162109375,312.78927671637996,265
405100,-277585.1796875,306.31298086793015,265
405200,-278065.966796875,309.7138082999521,265
405300,-278211.5380859375,310.107122654101,265
405400,-277945.4931640625,308.7736843530629,265
405500,-277973.2705078125,312.0982563122443,265
405600,-277829.2548828125,311.8693574495279,265
405700,-277790.2998046875,310.91901780968186,265
405800,-278400.658203125,312.15414947514506,265
405900,-277855.9580078125,310.72718485257366,265
406000,-278042.3818359375,311.121029952366,265
406100,-277559.3994140625,306.0955578876836,265
406200,-278043.25,309.84862966331144,265
406300,-278171.78125,311.4369221319689,265
406400,-277769.0830078125,308.6288478077162,265
406500,-277835.3349609375,313.08650073889896,265
406600,-277326.6396484375,308.56995936394634,265
406700,-278175.755859375,315.4351837380331,265
406800,-277988.3779296875,312.15328654027024,265
406900,-277762.7470703125,308.34366801451154,265
407000,-277800.99609375,309.48335677607395,265
407100,-278012.52734375,307.67710479648673,265
407200,-277819.87109375,305.73893181713515,265
407300,-278226.7861328125,305.97917106523386,265
407400,-278388.3408203125,308.5188904182961,265
407500,-278320.0732421875,309.7629121360676,265
407600,-277725.4892578125,304.9253981117056,265
407700,-278292.0869140625,306.89097674562896,265
407800,-278216.4521484375,309.5878198415502,265
407900,-278913.6455078125,311.54393302812406,265
408000,-278064.8837890625,305.462806523887,265
408100,-278197.6123046875,305.427436263191,265
408200,-278075.7744140625,305.47022635832326,265
408300,-278660.18359375,311.6483972449698,265
408400,-278411.1533203125,312.4753047246315,265
408500,-278071.28125,310.07101768164745,265
408600,-277460.02734375,308.594255628213,265
408700,-277272.3759765625,307.52841198104846,265
408800,-277850.6865234375,310.4822938687512,265
408900,-277291.87109375,305.30935868712186,265
409000,-277759.4931640625,308.6557338230282,265
409100,-277934.6875,309.21616028826276,265
409200,-278197.7626953125,310.6168061144708,265
409300,-278444.958984375,309.76292936688105,265
409400,-278102.0107421875,308.72958573580706,265
409500,-277555.2890625,306.2437709158394,265
409600,-277524.0966796875,307.38225825738306,265
409700,-277149.5009765625,310.4469513572983,265
409800,-278037.3486328125,313.6064280398339,265
409900,-277808.208984375,309.70032914559727,265
410000,-277655.3603515625,311.37224697416485,265
410100,-278046.048828125,313.13532835045095,265
410200,-278039.7021484375,311.0042305411354,265
410300,-278008.5146484375,309.3446138315063,265
410400,-277799.2138671875,309.73512783782604,265
410500,-278240.63671875,310.24745580396666,265
410600,-277328.9931640625,306.4385105426893,265
410700,-277830.162109375,310.8099153849294,265
410800,-277505.91015625,309.71158433615614,265
410900,-277191.900390625,310.68637568288256,265
411000,-277076.91796875,310.3393203886902,265
411100,-277759.5537109375,311.5363868332287,265
411200,-277523.212890625,308.83953568445565,265
411300,-278128.8447265625,309.14150992925704,265
411400,-277423.0107421875,309.5047263429249,265
411500,-277675.5234375,308.7864996032548,265
411600,-277301.9912109375,310.37033749225225,265
411700,-277582.23046875,309.33469984292617,265
411800,-277105.7001953125,304.8186599785846,265
411900,-278271.9462890625,310.18655563893753,265
412000,-278265.0078125,310.7268145208681,265
412100,-277976.7001953125,307.66504351161643,265
412200,-277703.025390625,309.49188313845366,265
412300,-277746.6767578125,310.2705053255599,265
412400,-277955.6376953125,308.8852790873307,265
412500,-277742.53515625,308.45033907177685,265
412600,-278641.736328125,310.4979995175633,265
412700,-278869.955078125,312.56014158695945,265
412800,-278242.900390625,310.08972195058783,265
412900,-277648.7958984375,306.6985537911192,265
413000,-278130.888671875,308.86725021964423,265
413100,-277468.7841796875,311.2408932414704,265
413200,-277509.953125,309.6319630032275,265
413300,-277292.9521484375,309.6626727327969,265
413400,-277346.603515625,310.06576708431396,265
413500,-277792.9365234375,312.8241858565436,265
413600,-277787.4091796875,312.99402027239506,265
413700,-277265.8876953125,309.9211210660476,265
413800,-278004.4462890625,310.0183401705405,265
413900,-277922.224609375,310.338382685046,265
414000,-277812.5107421875,307.91969700274115,265
414100,-277539.546875,308.03138811665144,265
414200,-277319.755859375,307.54716112258103,265
414300,-277298.9990234375,304.52539722946614,265
414400,-277935.2373046875,307.98730250454713,265
414500,-277304.47265625,305.901253548488,265
414600,-277216.80078125,308.2421571155349,265
414700,-277414.30859375,307.3410018058615,265
414800,-277394.4013671875,308.41619821557435,265
414900,-277356.177734375,306.97794210681445,265
415000,-277836.97265625,310.106507467942,265
415100,-277328.12109375,306.6260438187027,265
415200,-277186.919921875,308.2483891730481,265
415300,-277583.0498046875,310.42334830721467,265
415400,-277120.4775390625,308.0556335443802,265
415500,-276902.5888671875,307.5949941506525,265
415600,-277256.76953125,310.66916120639877,265
415700,-277414.7685546875,309.37728974634376,265
415800,-277304.43359375,305.89337377864854,265
415900,-277630.8701171875,309.50558774345495,265
416000,-277862.76953125,309.80243165920365,265
416100,-276937.166015625,305.1840792803721,265
416200,-278089.47265625,311.5481323033493,265
416300,-277858.8798828125,310.97218341993005,265
416400,-277388.3994140625,307.44146608551597,265
416500,-278109.04296875,310.6560108549243,265
416600,-278015.5703125,307.78666464320366,265
416700,-278135.6328125,311.4893829525172,265
416800,-277949.6064453125,306.5439463206882,265
416900,-277902.8876953125,306.501578476459,265
417000,-278213.8154296875,308.22552565908336,265
417100,-278989.1455078125,309.46230000403887,265
417200,-278300.7919921875,305.69111489751003,265
417300,-277742.9794921875,308.53094877836367,265
417400,-277868.82421875,307.41838478734195,265
417500,-277655.78125,308.8028890373461,265
417600,-277644.8798828125,307.3755126721511,265
417700,-277774.46875,307.7633653273076,265
417800,-277712.671875,307.08945378494633,265
417900,-278200.26171875,309.6049385283315,265
418000,-277785.9189453125,310.0314009944195,265
418100,-278084.0498046875,312.0831332993109,265
418200,-277430.033203125,309.5337257184395,265
418300,-277368.150390625,310.0101424520479,265
418400,-277518.45703125,308.99260921098323,265
418500,-278114.0927734375,315.05169559890135,265
418600,-278036.04296875,311.69554278058695,265
418700,-277776.6787109375,310.0856599521462,265
418800,-277973.6142578125,309.77197883336004,265
418900,-278545.7939453125,311.07935505205114,265
419000,-278075.0859375,308.04309104935413,265
419100,-277619.064453125,308.62965277806194,265
419200,-278069.7802734375,307.39883096053296,265
419300,-278716.51953125,310.78796461182225,265
419400,-278572.6669921875,310.1097855316039,265
419500,-277569.759765625,305.64137463941745,265
419600,-277281.12890625,307.99109361587983,265
419700,-277686.0185546875,308.247805338331,265
419800,-278100.6572265625,312.41129397891154,265
419900,-278334.5771484375,308.86396766241666,265
420000,-278275.9404296875,309.3118457685669,265
420100,-278292.1298828125,305.42931124979333,265
420200,-277973.259765625,306.7129166144807,265
420300,-278586.6357421875,309.91760252423126,265
420400,-277966.748046875,305.0986887737033,265
420500,-277888.7119140625,304.49683059753613,265
420600,-278306.6171875,306.97325886479695,265
420700,-277898.173828125,307.1527529837377,265
420800,-277822.671875,307.8710248529871,265
420900,-277453.8310546875,307.4901422559453,265
421000,-277714.208984375,313.1431551199831,265
421100,-277109.1171875,307.08866389180287,265
421200,-276870.4521484375,305.25087465280103,265
421300,-277984.5693359375,313.1946134488544,265
421400,-277678.7080078125,311.2943285961527,265
421500,-277412.3974609375,310.4475950039635,265
421600,-277711.5986328125,315.746064586379,265
421700,-276900.095703125,311.64538005226257,265
421800,-277083.0830078125,309.1587027601071,265
421900,-277242.9306640625,309.62393828316704,265
422000,-276844.6123046875,307.97334110361646,265
422100,-277575.923828125,312.38718876932654,265
422200,-277487.056640625,310.19707832839583,265
422300,-277415.0810546875,312.3400284325363,265
422400,-277348.779296875,311.83301834919604,265
422500,-277104.775390625,308.6867893873384,265
422600,-276944.2294921875,309.4726620874867,265
422700,-276761.6904296875,306.3266637724347,265
422800,-277402.2197265625,312.16197551188,265
422900,-276957.552734375,311.05334118792405,265
423000,-277206.1826171875,312.1937077035005,265
423100,-277066.169921875,312.5666896506482,265
423200,-277446.873046875,311.79160347029494,265
423300,-277311.494140625,312.87383407552267,265
423400,-277374.0830078125,311.2976510115206,265
423500,-277747.1103515625,311.55626050321564,265
423600,-277351.2666015625,309.58851908213023,265
423700,-277266.5849609375,309.1183825846746,265
423800,-277380.333984375,309.98074597714833,265
423900,-277875.0166015625,318.35821405793587,265
424000,-277561.935546875,316.6494489859421,265
424100,-277198.4072265625,313.3782142392851,265
424200,-277010.5400390625,310.9904879850412,265
424300,-277118.6669921875,311.7393355391385,265
424400,-277295.646484375,315.97844107457917,265
424500,-276873.3134765625,312.7531288761657,265
424600,-277042.875,311.5508692747423,265
424700,-277146.6396484375,310.62105020126626,265
424800,-277551.060546875,313.1856999787868,265
424900,-277117.6884765625,310.7549333878307,265
425000,-277311.1396484375,312.81977743193926,265
425100,-277091.349609375,313.71817458705425,265
425200,-277274.4228515625,313.2449723729719,265
425300,-277231.125,310.4045042532968,265
425400,-276816.623046875,308.197168281904,265
425500,-277562.25390625,312.5605686511671,265
425600,-276952.5888671875,305.731831149763,265
425700,-277292.7421875,308.52018789911165,265
425800,-277239.6533203125,312.82216747184697,265
425900,-277429.28125,315.061603064575,265
426000,-277204.12890625,312.24494987367854,265
426100,-276787.05859375,311.23058355080656,265
426200,-277404.2861328125,310.98393057875205,265
426300,-277578.1259765625,312.24389674959434,265
426400,-277418.388671875,311.31774943178704,265
426500,-277709.4169921875,313.20309578103786,265
426600,-277556.681640625,310.95787657551506,265
426700,-277031.4111328125,308.65222108036636,265
426800,-277368.6943359375,312.5357665517537,265
426900,-276979.0732421875,311.96627452904596,265
427000,-277453.359375,312.5415651010551,265
427100,-277303.9169921875,310.18400630974213,265
427200,-277794.826171875,312.35002391695207,265
427300,-277779.9619140625,308.895426754079,265
427400,-277384.171875,306.91778481694485,265
427500,-277410.083984375,309.4760518897432,265
427600,-277970.166015625,312.27888214742154,265
427700,-277025.4755859375,306.35937498377075,265
427800,-277407.666015625,308.4651495929939,265
427900,-277025.2666015625,309.7686017060575,265
428000,-277232.3916015625,310.2827901690654,265
428100,-277479.72265625,314.5709432311296,265
428200,-277099.1591796875,312.9550453141322,265
428300,-276976.3837890625,313.66793460132897,265
428400,-277380.42578125,314.1174876784229,265
428500,-276960.30859375,310.9737818083618,265
428600,-276163.6689453125,311.06777384838784,265
428700,-276312.0390625,312.1526760128446,265
428800,-275905.1220703125,311.55351902927845,265
428900,-275727.86328125,309.476044122854,265
429000,-276175.8056640625,311.5283972804264,265
429100,-277155.1923828125,316.2880377898167,265
429200,-276623.7470703125,309.9484492011921,265
429300,-276722.7275390625,314.9046550100821,265
429400,-276773.443359375,315.5342699920293,265
429500,-276562.3037109375,313.4315557911922,265
429600,-276884.5869140625,315.25766450540976,265
429700,-276496.44921875,310.2114490924763,265
429800,-276649.2119140625,308.8977884957242,265
429900,-276422.0390625,311.3251201221759,265
430000,-276027.8203125,310.73404454314596,265
430100,-276844.9423828125,311.7657209245599,265
430200,-276592.0947265625,312.12866321262015,265
430300,-276826.642578125,314.8980377627797,265
430400,-276076.384765625,311.0591193992647,265
430500,-276412.583984375,312.8530930006671,265
430600,-276431.818359375,312.9088715984219,265
430700,-276754.671875,315.557499130039,265
430800,-276325.0166015625,311.43383113543143,265
430900,-276311.275390625,313.3867521640657,265
431000,-276738.7119140625,313.9171706012898,265
431100,-277063.89453125,313.0920932515441,265
431200,-276959.1240234375,310.88525306950845,265
431300,-277075.8583984375,313.3074177085987,265
431400,-276411.30078125,310.2219173655068,265
431500,-276524.2333984375,311.6923138930838,265
431600,-276921.658203125,314.4369337447549,265
431700,-276618.95703125,310.1766882988757,265
431800,-277535.857421875,314.9826940162479,265
431900,-276668.078125,313.39497062788894,265
432000,-276836.875,308.65368787750947,265
432100,-277508.8388671875,313.10394853608756,265
432200,-276700.982421875,310.12404555311,265
432300,-277419.498046875,313.8085632474632,265
432400,-277103.140625,308.9725009792082,265
432500,-278066.009765625,316.53839075530766,265
432600,-276889.0234375,308.5104496894882,265
432700,-277403.0634765625,311.7891130233271,265
432800,-277198.591796875,311.0743434482983,265
432900,-277396.22265625,312.10364294308744,265
433000,-277255.0947265625,311.49329465071077,265
433100,-277359.5478515625,309.6725934207479,265
433200,-277239.0517578125,311.56700382884765,265
433300,-277381.322265625,310.48429155410633,265
433400,-277207.791015625,311.3506337426193,265
433500,-277065.7880859375,308.7619769077962,265
433600,-277569.587890625,307.9010936943592,265
433700,-277823.984375,310.1948629431058,265
433800,-277600.919921875,309.0296865178708,265
433900,-277058.9140625,304.7462264124885,265
434000,-278051.9609375,311.20571225455404,265
434100,-277545.044921875,309.79380352902723,265
434200,-277494.201171875,309.3517747538516,265
434300,-277582.1669921875,311.10279337602947,265
434400,-277520.7060546875,306.9632589105141,265
434500,-277726.04296875,308.51874707288505,265
434600,-277691.8701171875,311.209104458116,265
434700,-277612.8984375,309.58952323629387,265
434800,-278307.50390625,310.5515060006785,265
434900,-277920.0068359375,306.66599402982223,265
435000,-278028.0927734375,308.3540802489975,265
435100,-277878.41015625,309.13095040552315,265
435200,-277907.853515625,309.94467021488106,265
435300,-277649.9140625,310.538185048476,265
435400,-277194.6171875,304.91999702258283,265
435500,-277601.9912109375,309.1686583331371,265
435600,-277885.310546875,311.3604673144418,265
435700,-277353.240234375,310.13897420587597,265
435800,-277310.3994140625,312.5294799281721,265
435900,-277312.822265625,309.6669635501228,265
436000,-277392.8798828125,309.131758446263,265
436100,-277533.8271484375,310.2775533654184,265
436200,-277820.529296875,309.54519271453404,265
436300,-277442.396484375,307.3287756350396,265
436400,-277667.23828125,308.70363382893055,265
436500,-277212.720703125,309.1904188173358,265
436600,-277100.2431640625,311.3498049058647,265
436700,-276839.048828125,308.3559285885059,265
436800,-276874.5439453125,312.8507429407146,265
436900,-277375.4345703125,314.4460362792426,265
437000,-277466.0205078125,314.10710431161635,265
437100,-277222.3056640625,310.7588938960125,265
437200,-277233.97265625,313.0394870419395,265
437300,-277178.5224609375,310.7912566324858,265
437400,-276925.4970703125,306.1280416078757,265
437500,-277536.2529296875,310.13257029432805,265
437600,-277497.140625,311.63598858153046,265
437700,-277440.265625,308.6554649239427,265
437800,-277694.3623046875,309.72587989634576,265
437900,-277677.0234375,311.4456322747871,265
438000,-277706.7236328125,311.08505944121663,265
438100,-277804.61328125,312.0797747095395,265
438200,-277527.23828125,308.4526810801738,265
438300,-278149.265625,310.613867983079,265
438400,-277901.9208984375,309.19953887014475,265
438500,-277228.7353515625,307.82071201924174,265
438600,-277939.7236328125,311.3312077186851,265
438700,-277573.4306640625,308.12455845809666,265
438800,-278251.955078125,312.8925354710976,265
438900,-277885.814453125,307.49000479966804,265
439000,-277690.4599609375,306.93350262544993,265
439100,-277673.8564453125,309.2703152838704,265
439200,-277947.609375,313.6977293359505,265
439300,-277659.2646484375,309.6409386137985,265
439400,-277745.9833984375,308.6381134474088,265
439500,-278113.7900390625,310.83359699843635,265
439600,-277778.921875,310.79345196974185,265
439700,-277271.2294921875,310.2916405093157,265
439800,-276892.0146484375,309.66555459949774,265
439900,-277083.2470703125,311.55198955737666,265
440000,-277541.65625,312.8970591220848,265
440100,-278039.7822265625,314.7601058893037,265
440200,-277331.4443359375,307.5692458498868,265
440300,-277508.3671875,312.82357295190724,265
440400,-277196.8486328125,311.0597292796832,265
440500,-277169.5771484375,313.44085154982037,265
440600,-276945.728515625,309.43824280502173,265
440700,-277240.046875,310.0865925481267,265
440800,-277377.5244140625,315.640429674583,265
440900,-276224.5869140625,308.64378464312813,265
441000,-276556.3671875,312.3248404345389,265
441100,-276907.439453125,313.97325300851173,265
441200,-276246.720703125,313.224161748701,265
441300,-276611.4287109375,315.45389932660896,265
441400,-276776.5703125,316.9656400844467,265
441500,-276744.919921875,314.39261519655895,265
441600,-277088.9541015625,313.2156273878381,265
441700,-277002.9775390625,310.30437401314373,265
441800,-276962.23046875,310.2056074339172,265
441900,-277145.7998046875,312.44240862563277,265
442000,-276723.6142578125,311.87707737011704,265
442100,-276831.615234375,309.42330207790957,265
442200,-276685.8701171875,307.90046199740016,265
442300,-277100.7353515625,310.761482159353,265
442400,-277779.0859375,312.7285048619826,265
442500,-277501.53125,309.3089511022973,265
442600,-277521.9423828125,315.4281630768748,265
442700,-277577.025390625,311.7148135506964,265
442800,-277559.34765625,311.66852105035036,265
442900,-277434.3828125,313.04001969738886,265
443000,-277539.99609375,313.229528209878,265
443100,-277780.5,313.289891523154,265
443200,-277158.9677734375,309.14365532387427,265
443300,-278072.2265625,311.2437743454085,265
443400,-277051.8916015625,304.5887005285581,265
443500,-277753.6044921875,308.1831867806818,265
443600,-277997.2578125,307.1014412836102,265
443700,-278343.7109375,306.7640529258764,265
443800,-277966.1787109375,305.4679049273701,265
443900,-278748.3671875,309.7758342579182,265
444000,-278627.1943359375,306.6184822897898,265
444100,-278851.279296875,307.54460079253477,265
444200,-278693.8203125,306.52471570678256,265
444300,-278404.7890625,304.46219763199707,265
444400,-278834.3896484375,307.5690233501777,265
444500,-278507.421875,309.80697287059144,265
444600,-278233.2509765625,311.4567519316681,265
444700,-278188.462890625,311.73211327257656,265
444800,-277287.8046875,307.22108059715725,265
444900,-277499.634765625,311.2184592300027,265
445000,-276937.787109375,311.796522546119,265
445100,-277153.1142578125,311.32237776728454,265
445200,-277527.515625,311.242906253214,265
445300,-277930.7021484375,308.9598291245799,265
445400,-277252.83203125,304.80777851393157,265
445500,-277927.017578125,312.33803490506483,265
445600,-277073.671875,310.73697709828514,265
445700,-277279.166015625,311.35763802342063,265
445800,-277943.166015625,315.3407400973424,265
445900,-277665.029296875,311.6849305508416,265
446000,-277144.1748046875,308.54006919955094,265
446100,-277620.775390625,312.4126638837342,265
446200,-277935.912109375,314.4865320114119,265
446300,-277747.177734375,310.31958285728444,265
446400,-277970.7880859375,315.5162086244622,265
446500,-277145.521484375,309.5729569824882,265
446600,-277385.0205078125,310.59225253149225,265
446700,-277649.3173828125,312.88666561832747,265
446800,-277718.2294921875,312.30237715800166,265
446900,-277402.2724609375,311.59336731379085,265
447000,-277417.693359375,310.0148050781362,265
447100,-277478.892578125,311.9982748267593,265
447200,-277654.513671875,313.168046845285,265
447300,-278018.8408203125,313.8903902812055,265
447400,-277907.2099609375,313.3010213147382,265
447500,-278194.0546875,311.89524198894094,265
447600,-278045.916015625,307.7416633146952,265
447700,-277961.0048828125,307.88464160109544,265
447800,-278403.501953125,311.40496666749937,265
447900,-277736.6044921875,305.0989720429754,265
448000,-278352.8349609375,307.5068350926119,265
448100,-278278.060546875,308.00377146478604,265
448200,-278941.240234375,309.28970564785124,265
448300,-278694.2080078125,308.6403811093166,265
448400,-278987.173828125,311.51091865045066,265
448500,-278387.9091796875,306.5377994077761,265
448600,-278566.5859375,307.52759103487824,265
448700,-278126.126953125,308.7144068612593,265
448800,-278212.7724609375,307.15065482775753,265
448900,-278139.4697265625,305.71057635696576,265
449000,-278075.060546875,307.0358232677549,265
449100,-278238.8798828125,307.06054028579524,265
449200,-278167.65625,306.6374628519138,265
449300,-278592.703125,307.8918707330737,265
449400,-278649.7890625,308.3857638146938,265
449500,-278512.453125,311.91136920774693,265
449600,-278044.57080078125,309.58999872518956,265
449700,-278085.5673828125,310.0220323532894,265
449800,-277879.1103515625,307.0932314219405,265
449900,-277699.162109375,308.9693887303908,265
450000,-277836.1953125,307.78126739859823,265
450100,-277376.84765625,304.9238934202825,265
450200,-278406.89453125,310.9305239385846,265
450300,-278439.6953125,310.45708349348416,265
450400,-277961.1513671875,305.49976555080104,265
450500,-278166.8271484375,305.08229358889315,265
450600,-277523.2060546875,305.2683158043099,265
450700,-278057.7744140625,310.45266321570335,265
450800,-277976.3837890625,312.9610654842253,265
450900,-277593.154296875,308.46335760549624,265
451000,-278154.4384765625,312.0866618283309,265
451100,-277961.912109375,310.68156520981785,265
451200,-277771.546875,305.8525599535817,265
451300,-278163.5830078125,307.41809386614824,265
451400,-278075.46875,306.08070953070853,265
451500,-278101.27734375,307.08384790332445,265
451600,-278738.9140625,307.9116840067755,265
451700,-278885.537109375,308.1272105056506,265
451800,-278622.4990234375,308.28498549048555,265
451900,-278784.669921875,310.28131265710954,265
452000,-278435.953125,305.95523647491825,265
452100,-278724.23828125,309.6846194087348,265
452200,-278400.1015625,308.78611239738933,265
452300,-278537.6748046875,311.2272358301661,265
452400,-277595.1943359375,307.7285591369253,265
452500,-277761.0634765625,309.840266676547,265
452600,-277241.22265625,306.95284322444377,265
452700,-277745.638671875,313.5658613139677,265
452800,-277053.1279296875,307.1589348434303,265
452900,-277493.6123046875,310.1992577916359,265
453000,-277477.5634765625,308.02183443734714,265
453100,-277627.1884765625,307.15730324307214,265
453200,-278425.2138671875,310.7430214227836,265
453300,-278080.779296875,309.24354702228896,265
453400,-277441.142578125,308.40200721715684,265
453500,-278021.263671875,309.61408096983905,265
453600,-278197.3798828125,311.58299971430176,265
453700,-277510.810546875,307.462837985063,265
453800,-277429.5986328125,307.24009285367714,265
453900,-277884.220703125,310.56001886746947,265
454000,-277563.591796875,311.78263196074204,265
454100,-277467.31640625,308.3709714064174,265
454200,-277926.025390625,310.72389419881966,265
454300,-277796.115234375,310.5400110197823,265
454400,-277951.1904296875,312.1551204940899,265
454500,-277782.9765625,310.65749871997537,265
454600,-277702.421875,308.66334372424205,265
454700,-277593.6279296875,305.3297957806961,265
454800,-277614.54296875,306.3731572075594,265
454900,-277756.9365234375,306.69118755776617,265
455000,-277639.7880859375,305.44429293817996,265
455100,-277621.267578125,306.3299070522052,265
455200,-277342.798828125,305.8231777675077,265
455300,-278449.287109375,311.3411170237897,265
455400,-278152.7431640625,311.77385727664245,265
455500,-277412.923828125,309.5517552965442,265
455600,-278089.4765625,310.09587030171787,265
455700,-277680.6201171875,310.3830894215601,265
455800,-277805.8974609375,314.1299852456785,265
455900,-276754.888671875,310.3386891059524,265
456000,-276365.1025390625,309.44663318262974,265
456100,-276773.7099609375,312.07412214362944,265
456200,-276712.2080078125,309.4622566942551,265
456300,-276692.0419921875,311.0617252450953,265
456400,-277167.849609375,312.20906755659996,265
456500,-277250.19140625,315.7045097210544,265
456600,-276915.203125,310.3160525959242,265
456700,-276286.701171875,309.32918906616226,265
456800,-277032.9638671875,310.10221167200905,265
456900,-276877.134765625,307.75104441602883,265
457000,-277531.2421875,309.8886261312151,265
457100,-277557.7275390625,311.91237165969875,265
457200,-277279.6025390625,312.4639718905212,265
457300,-277225.9873046875,314.1779503298337,265
457400,-276809.5146484375,311.6149530996149,265
457500,-277189.515625,310.9717674529564,265
457600,-276603.052734375,307.4984105337498,265
457700,-276810.4384765625,310.96456579148077,265
457800,-277790.2109375,311.3112230441284,265
457900,-277556.623046875,309.9152805599272,265
458000,-277334.46484375,312.92099311876154,265
458100,-277718.935546875,313.93436349373155,265
458200,-278257.974609375,312.85049980212494,265
458300,-277816.111328125,312.08135282707633,265
